keyword-gemet-concept
transboundary pollution
transitional arrangement
transitional settlement
transition element
transpiration
transportation business
transportation by pipeline
transportation policy
biological pest control
transportation
transport planning
biological pollutant
transport (physics)
transport system
trapping
travel
travel cost
biological pollution
treaty
tree
tree nursery
biological process
trend
triazine
trickle irrigation
trinity of principles
biological production
tritium
trophic level
tropical ecosystem
tropical forest ecosystem
tropical forest
tropical rain forest
tropics
troposphere
tropospheric ozone
addition polymer
trunk road
tumour
tundra
tunnel
turbidity
turbine
tween-deck tanker
twin-hull craft
two-stroke engine
type of business
type of claim
type of management
typhoon
biological resource
tyre
ultrafiltration
ultrasound
ultraviolet radiation
UNCED
uncontrolled dump
landfill base sealing
underground storage
underground train
underprivileged people
undertaking business
underwater outlet
unemployment
ungulate
United Nations
biological waste gas purification
unleaded petrol
clean air area
raw water
upbringing
Upper House
biological waste treatment
uranium
urban action program
urban area
additive
biological weapon
urban decay
urban design
urban development
urban development law
urban ecosystem
biology
urban facility
urban flows (resources)
urban green
bioluminescence
urbanisation
urban landscape
urban management
urban planning
biomass
urban policy
urban pollution
urban population
urban renewal
urban sanitation
urban settlement
urban stress
urban structure
urban study
urban traffic
biomass energy
urban water
urban water supply
ursid
scrap tyre
use of leisure time
user advantage
utilisation of calorific value
local resource utilisation
utilisation of pesticides
resource utilisation
biophysics
indefinite legal concept
valley
bioreactor
valued ecosystem component
vanadium
vandalism
vanished species
vapour pressure
varnish
biorhythm
vector of human diseases
vegetation cover
vegetable cultivation
biosafety
plant ecology
plant selection
vegetable oil
plant reproduction
plant resource
biosphere
vegetable
vegetable waste
vegetation
vegetation type
vehicle
vehicle exhaust gas
vehicle inspection
vehicle manufacturing industry
biosphere reserve
ventilation
vermin
vertebrate
biosynthesis
veterinary medicine
viaduct
vibration
video
village
vinasse
virology
virus
viscosity
biotechnology
vitamin
viticulture
biotic factor
vocabulary
vocational training
volatile organic compound
volatility
volcanic area
volcanic eruption
adhesive
volcanism
volcano
waste income
biotope
voluntary work
vulcanisation
vulnerable species (IUCN)
Wadden Sea
biotope network
wage system
wall
war
biotope protection
warm-blooded animal
warning plan
warning system
wastage
waste
waste air
waste air purification (gas)
waste analysis
waste assimilation capacity
waste balance
waste bin
type of waste
waste charge
waste classification
waste collection
waste collection at source
waste composition
waste conversion technique
waste degasification
waste disposal
waste disposal act
waste disposal cost
waste disposal in the ground
waste disposal charge
waste dump
waste dumping
waste exchange
waste export
waste-fed heating and power plant
waste-fed heating plant
waste-fed power station
waste gas
waste gas emission
waste gas examination
waste gas reduction
waste glass
waste gypsum
waste heat
waste heat charge
waste heat utilisation
waste importation permit
waste incinerator
waste legislation
waste management
waste minimisation
waste minimisation potential
waste oil
waste paper
acceptable daily intake
waste processing industry
waste reclamation
waste recovery
waste recycling
waste reduction
waste removal industry
waste sorting
waste storage
waste transport
bird
waste treatment
waste treatment plant
waste use
waste volume
waste water
waste water charge
waste water discharge
bird sanctuary
waste water disposal
waste water from trade
waste water legislation
waste water load
waste water purification
waste water quality
waste water reduction
bird of prey
waste water sludge
waste water statistics
waste water treatment
waste water treatment plant
water analysis
biological water balance
bird species
water body
water bottom
water collection
water conservation
water consumption
watercourse
water demand
water distribution system
water endangering
water erosion
water extraction
birth control
waterfall
water flea
hydrologic flow
water for agricultural use
water for consumption
water for industrial use
waterfowl
water hardness
water hyacinth
water level
waterlogged land
water management
water monitoring
water pollutant
water pollution
water pollution prevention
water protection
water protection directive
water protection legislation
water pump
bitumen
water purification
water purification plant
water quality
water quality directive
water quality management
water quantity management
water regulatory authority
water resource
water resources conservation
water resources development
water reuse
water salination
water saving
water science
water (geographic)
watershed management
watershed
waterside development
water statistics
water (substance)
water supply
water transportation
water treatment
water utilisation
waterway
water well
waterworks
wave energy
black coal
sea wave
weapon
weather
weather condition
weather modification
weather monitoring
weather forecasting
weed
weed control
weight
welding
well
West Africa
Western Asia
Western Europe
wetland
wetlands ecosystem
wet process
blast furnace
wet scrubber
wet waste
whale
whaling
wholesale trade
wild animal
wildlife
wildlife conservation
wildlife habitat
wildlife population statistics
bleaching agent
wildlife sanctuary
running wild
wild plant
willingness-to-pay
willingness-to-pay analysis
wind
bleaching clay
wind erosion
windmill
wind power
wind power station
bleaching process
woman
woman's status
timber
wood
blood (tissue)
woodland clearance
woodland ecosystem
wood preservation
wood product
wood waste
wool
work accident
worked-out open cut
working condition
working hours
working the soil
workplace
world
world heritage site
write-off
blue-green alga
wrongful act
wrongful government act
xenobiotic substance
X-ray
yeast
yield (economy)
infant
youth
youth work
zinc
zoning
zoological garden
zoology
zoonosis
boating
biochemical oxygen demand
administration
boiler
boiling point
book
bookkeeping
border
boron
botanical garden
botany
boundary crossing
boundary layer
bovid
brackish water
bradyseism
breast milk
breeding
breeding bird
brewing industry
brick
above-ground biomass
above-ground biomass growth
above-ground non-tree biomass
above-ground tree biomass
adaptation strategy
adaptive capacity
agricultural bioenergy production
agronomic fertiliser additive
air pollutant emission inventory guidebook
air quality directive
albedo
algae-based biofuel production
ambient air quality
anaerobic digestion
anaerobic lagoon
animal waste management
animal waste management systems
anthropogenic greenhouse gas
aquatic system
Arctic sea ice loss
artificial land
atmospheric aerosol loading
atmospheric carbon dioxide
atmospheric nitrogen load
Barents Sea
bathing water directive
bathing water legislation
behavioural change
below-ground biomass
below-ground biomass growth
bio desulfurization
biocapacity
biodiversity conservation
biodiversity loss
biodiversity protection
bioenergy production
biofuel production
biological diversity
Biologically degradable waste
biomass burning
biomass feedstock
biotic interactions
blue carbon
blue growth
boreal forest dieback
carbon balance
carbon economy
carbon emission
carbon leakage
carbon mass balance
carbon sequestration
carbon stock
carrying capacity
chemical commercial waste
circular economy
climate change impact
climate policy
climate regulation
climate zone
clinical waste
coal gas desulfurization
coastal flooding
collaborative consumption
commercial waste
construction waste
consumption behaviour
covered anaerobic lagoon
crop residue
cropland management
cultivated species
cultural ecosystem services
dead organic matter
decoupling
degradable plastic waste
degradable waste
development policy
direct greenhouse gas emissions
disaster risk
dissolved inorganic nitrogen
domestic material consumption
domesticated species
dry manure management system
dynamical ice loss
earth observation
ecological capacity
ecological civilisation
ecological corridor
ecological footprint
ecological resilience
ecological status
economic resilience
ecosystem assessment
ecosystem boundary
ecosystem interaction
ecosystem management
ecosystem process
ecosystem resilience
ecosystem services
ecosystem stability
ecosystem vulnerability
ecosystem-based approach
ecosystem-based management
effectiveness evaluation
efficient material use
emission allowance
emission allowance trading
emission estimation
emission levels
emissions trading scheme
energy intake
environment action programme
environment reporting
environmental burden
environmental degradation
environmental footprint
environmental governance
environmental health risks
environmental liability regulations
environmental management system
environmental pressure
environmental regulation
environmental space
environmental sustainability
EU emissions trading scheme
European Environmental Information and Observation Network
ex-situ conservation
feedback loop
fertiliser consumption
fishing revenue
flash flood
flood hazard
flood prevention
flood risk management
food waste
forest biodiversity
forested land
fossil fuel consumption
fossil fuel gas
freshwater quality
fuel gas
functional food
gas desulphurisation
emission inventory
genetic material
global climate
global mean temperature increase
global megatrends
global temperature increase
good chemical status
good ecological status
green economy
greenhouse gas emissions
greenhouse gas protocol
ground biomass
ground-level ozone
habitat loss
habitats directive
health risks
heat stress
heavy fuel oil
human well-being
hydrodesulphurisation
ice cap
ice loss
ice sheet
ice sheet mass balance
indicator-based assessment
indirect greenhouse gas emissions
indoor air quality
industrial waste water treatment
infectious waste
integrated environmental assessment
karst area
land degradation
landfill directive
linear economy
liquid manure management system
long-term transition
low carbon economy
low carbon society
manure management system
marine biodiversity
marine biota
marine diesel oil
marine fuel
marine fuel oil
marine gas oil
Marine Strategy Framework Directive
megatrend
mine gas emission
mineral fertiliser
municipal waste generation
municipal waste water
natural capital
natural capital accounts
natural gas consumption
natural sustainable development
night noise
nitrate directive
nitrogen load
non-energy use
non-forested land
non-hazardous waste
non-renewable natural resource
objective well-being
ocean acidification
organic certification
organic fertiliser
organic soil improver
organisation environmental footprint
organisation environmental footprint method
organo-mineral fertiliser
orphan disease
outdoor air pollution
ozone depletion
ozone precursor
pandemics
park waste
physiological change
plant biostimulant
plant-specific release
policy framework
policy implementation
pollution reduction
primary atmospheric aerosol
primary energy
product environmental footprint
product environmental footprint method
prosumerism
rare earth
renewable energy
renewable energy directive
renewable natural resource
residual fuel oil
resilience
resource efficiency
resource productivity
resource scarcity
resource use
resource-efficient economy
river basin
river basin management
road traffic noise
rural development policy
seagrass
sealed area
second generation biofuel production
secondary atmospheric aerosol
sensitive ecosystem
shale gas
silviculture
smoltification
social cohesion
social equity
soft energy
soil biodiversity
soil biota
soil contamination
solid fuel use
species extinction
sustainable bioenergy production
sustainable consumption
sustainable development goals
sustainable fisheries
sustainable forest management
sustainable growth
sustainable management
sustainable resource use
sustainable tourism
thermo-mechanical biofuel production
transition
transitional waters
tree biomass
troposheric aerosol
underground ecosystem
unmanaged land
urban biodiversity
urban environment assessment
urban mobility
Urban Waste Water Treatment Directive
urban waste water treatment
vulnerability assessment
waste incineration
waste gas treatment
waste incineration plant
waste management system
waste water collection
waste water treatment plant
water efficiency
Water Framework Directive
water policy
water scarcity
water stress
water use
wilderness
world biocapacity
World Health Organization
foresight
forward-looking studies
futures essay
forecasting
household waste
indoor smoke
Infrastructure for spatial information in Europe
landfill waste
landfill waste flows
organic waste water
policy effectiveness
temperature change
flue gas desulphurisation
advection
anthropogenic
biota
blue infrastructure
brown finance
carbon-intensive asset
circular material use
citizen science
Climate Action Bonds
climate benchmark
climate-neutral economy
CO2 border tax
consumer acceptance
disinvestment
DPSIR framework
environmental certification
EU Green Bond label
EU Green Bond Standard
Farm to Fork
floodplain
glacial retreat
green activity
green supporting factor
green-labelled product
grey asset
heat wave
low-carbon transition
material resource efficiency
nature-based solution
net zero carbon
noise map
overconsumption
quiet area
risk-based change
social bond
sustainability risk assessment
sustainability screening
sustainable banking
sustainable finance
system thinking
systemic change
Taxonomy Regulation
time-horizon mismatch
water abstraction
